BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001884	BGC0001884	TPA_exp: Fischerella sp. PCC 9339 aranazole biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Fischerella sp. PCC 9339	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001885	BGC0001885	TPA_exp: Streptomyces sp. NRRL F-4335 oxazolepoxidomycin biosynthetic gene cluster, complete sequence	NRPS-like.NRPS.transAT-PKS	PKS-NRP_Hybrids	Streptomyces sp. NRRL F-4335	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001895	BGC0001895	Streptomyces sp. CB09001 chromosome, complete genome	T2PKS	PKSother	Streptomyces sp. CB09001	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001902	BGC0001902	Myxococcus virescens strain ST200611 bengamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus virescens	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001904	BGC0001904	Micromonospora rosaria strain SCSIO N160 coA-transferase III family protein and hypothetical protein genes, complete cds; fluostatin biosynthesis gene cluster, complete sequence; and hypothetical protein and 3-phosphoshikimate 1-carboxyvinyltransferase genes, complete cds	T2PKS	PKSother	Micromonospora rosaria	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001905	BGC0001905	Streptomyces somaliensis strain SCSIO ZH66 hypothetical protein, polyketide synthase (vlpA), transcriptional regulator (vlpB), hypothetical protein (orf1), and hypothetical protein (orf2) genes, complete cds	T3PKS	PKSother	Streptomyces somaliensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001918	BGC0001918	Streptomyces sp. ML55 DNA, JBIR-06 biosynthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001919	BGC0001919	Streptomyces orinoci NBRC 13466 DNA, neoantimycin biosynthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces orinoci	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001922	BGC0001922	Streptomyces sp. SoC090715LN-16 DNA, Isoindolinomycin biosynthetic gene cluster, complete sequence	T2PKS	PKSother	Streptomyces sp. SoC090715LN-16	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001923	BGC0001923	Acremonium egyptiacum F-1392 DNA, ascochlorin biosynthesis gene cluster, complete sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Acremonium egyptiacum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0001927	BGC0001927	Streptomyces sp. SANK 60404 DNA, uridine-derived nucleoside antibiotic A-94964 biosynthetic gene cluster	T1PKS.T3PKS	PKSother	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001938	BGC0001938	Candidatus Entotheonella serta isolate TSWB1 phosphoenol-pyruvate synthase-like (misA), phosphopantetheinyl transferase (misB), hypothetical protein, polyketide synthase (misC), polyketide synthase (misD), polyketide synthase (misE), polyketide synthase (MisF), acyltransferase (misG), HAD family hydrolase (misH), HIT domain-containing protein, methyltransferase (cepB), and type III polyketide synthase (cepA) genes, complete cds	T3PKS	PKSother	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001940	BGC0001940	Pyxidicoccus fallax strain And48	T2PKS	PKSother	Pyxidicoccus fallax	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus
BGC0001941	BGC0001941	Myxococcus fulvus strain SBMx132 fulvuthiacene biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus fulvus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001950	BGC0001950	Cylindrospermum moravicum CCALA 993 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum moravicum CCALA 993	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001951	BGC0001951	Cylindrospermum alatosporum CCALA 994 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum alatosporum CCALA 994	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001952	BGC0001952	Anabaena minutissima UTEX B 1613 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Anabaena minutissima UTEX B 1613	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0001953	BGC0001953	Anabaena sp. UHCC-0399 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Anabaena sp. UHCC-0399	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena,unclassified Anabaena
BGC0001955	BGC0001955	Amycolatopsis keratiniphila strain NRRL B24117 keratinimicin biosynthetic gene cluster, complete sequence	NRPS-like.T3PKS.NRPS	PKS-NRP_Hybrids	Amycolatopsis keratiniphila	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis japonica group
BGC0001956	BGC0001956	Streptomyces miharaensis strain MS-1242 [SF-489]	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces miharaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001957	BGC0001957	Streptomyces novoguineensis strain IFO 13571	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces novoguineensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001960	BGC0001960	Streptomyces hiroshimensis strain A18	T2PKS	PKSother	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001962	BGC0001962	Cyanobium sp. LEGE 06113 phosphate ABC transporter permease subunit PstC and ABC-type phosphate transport system protein genes, complete cds; hid gene cluster, complete sequence; and PAP-fibrillin and beta-lactamase genes, complete cds	T3PKS	PKSother	Cyanobium sp. LEGE 06113	Bacteria,Cyanobacteria,Synechococcales,Prochlorococcaceae,Cyanobium,unclassified Cyanobium
BGC0001963	BGC0001963	Catenulispora sp. strain KCB13F217	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Catenulispora sp.	Bacteria,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora
BGC0001964	BGC0001964	Cystobacterineae bacterium strain MCy9487 t3pks biosynthetic gene cluster, complete sequence	T3PKS	PKSother	Cystobacterineae bacterium	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,unclassified Cystobacterineae
BGC0001966	BGC0001966	Phoma sp. strain F3723 BII-rafflesfungin biosynthetic gene cluster, putative heme-binding protein, hypothetical protein, AMP dependent ligase, glycosyltransferase, putative membrane transport protein, MARVEL domain containing protein, heme oxygenase-like protein, FAD-binding domain-containing protein, hypothetical protein, thioesterase type II domain containing protein, BII-rafflesfungin nonribosomal protein synthetase, and BII-rafflesfungin polyketide synthase genes, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phoma sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001970	BGC0001970	Okeania hirsuta strain PAB-10-Feb-10-1 malyngamide C acetate gene cluster, complete sequence	T1PKS.PKS-like.NRPS.T3PKS	PKS-NRP_Hybrids	Okeania hirsuta	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Okeania
BGC0001971	BGC0001971	Okeania hirsuta strain PAP-21-Jun-06-1 malyngamide I gene cluster, complete sequence	T1PKS.PKS-like.NRPS.T3PKS	PKS-NRP_Hybrids	Okeania hirsuta	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Okeania
BGC0001979	BGC0001979	Streptomyces vinaceusdrappus strain NRRL15735	PKS-like.betalactone.oligosaccharide.T2PKS	Others	Streptomyces vinaceusdrappus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei group
BGC0001991	BGC0001991	Methylorubrum extorquens AM1 megaplasmid, complete sequence	transAT-PKS	PKSother	Methylorubrum extorquens AM1	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylorubrum
BGC0002000	BGC0002000	Streptomyces aurantiacus JA 4570 Seq74, whole genome shotgun sequence	T2PKS	PKSother	Streptomyces aurantiacus JA 4570	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0002001	BGC0002001	Azotobacter chroococcum NCIMB 8003 chromosome, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Azotobacter chroococcum NCIMB 8003	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
BGC0002009	BGC0002009	Amycolatopsis vancoresmycina strain NRRL B-24208 contig5.1, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Amycolatopsis vancoresmycina	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002010	BGC0002010	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	T1PKS.PKS-like.phenazine	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002011	BGC0002011	Amycolatopsis alba DSM 44262 scaffold1, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Amycolatopsis alba DSM 44262	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002012	BGC0002012	Streptomyces afghaniensis 772 STAFG_scaffold1542, whole genome shotgun sequence	T2PKS	PKSother	Streptomyces afghaniensis 772	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002016	BGC0002016	Streptomyces sp. QL37 scaffold1_size8772908, whole genome shotgun sequence	T2PKS	PKSother	Streptomyces sp. QL37	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002021	BGC0002021	Actinoplanes missouriensis 431 DNA, complete genome	PKS-like.T2PKS	PKSother	Actinoplanes missouriensis 431	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0002024	BGC0002024	Nocardia argentinensis strain ATCC 31306 nargenicin biosynthesis gene cluster, complete sequence	T1PKS.PKS-like	PKSother	Nocardia argentinensis	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0002025	BGC0002025	Jahnella sp. MSr9139 thaxteramide C biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Jahnella sp. MSr9139	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Jahnella,unclassified Jahnella
BGC0002026	BGC0002026	Jahnella sp. MSr9139 thaxteramide A/B biosynthetic gene cluster, complete sequence	NRPS-like.T1PKS.NRPS	PKS-NRP_Hybrids	Jahnella sp. MSr9139	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Jahnella,unclassified Jahnella
BGC0002028	BGC0002028	Streptomyces griseus strain NTK97 putative methyltransferase gene, complete cds; frigocyclinone gene cluster, complete sequence; and NAD(P)-dependent oxidoreductase gene, complete cds	T2PKS	PKSother	Streptomyces griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002034	BGC0002034	Streptomyces sp. IB2014 016-6 contig00041, whole genome shotgun sequence	T3PKS	PKSother	Streptomyces sp. IB2014 016-6	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002035	BGC0002035	Neonectria sp. DH2 000001F, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Neonectria sp. DH2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Neonectria,unclassified Neonectria
BGC0002045	BGC0002045	Streptomonospora sp. PA3 scaffold1.1, whole genome shotgun sequence	T2PKS	PKSother	Streptomonospora sp. PA3	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Streptomonospora,unclassified Streptomonospora
BGC0002046	BGC0002046	Gynuella sunshinyii YC6258, complete genome	NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Gynuella sunshinyii YC6258	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella
BGC0002047	BGC0002047	Nocardia brasiliensis strain AUSMDU00024985 brasiliquinone gene locus, complete sequence	T2PKS	PKSother	Nocardia brasiliensis	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0002050	BGC0002050	Burkholderia sp. B8(2020) necroxime biosynthetic gene cluster, complete sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids	Burkholderia sp. B8(2020)	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002054	BGC0002054	Streptomyces novoguineensis strain T-36496	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces novoguineensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002055	BGC0002055	Sponge metagenome isolate 1MJP40-24 NODE_29_length_165452_cov_18.316300, whole genome shotgun sequence	PKS-like.NRPS.T3PKS.transAT-PKS	PKS-NRP_Hybrids	sponge metagenome	unclassified sequences,metagenomes,organismal metagenomes
BGC0002056	BGC0002056	Sponge metagenome isolate 1MJP3-79.12 NODE_242_length_53043_cov_9.005681, whole genome shotgun sequence	transAT-PKS-like	PKSother	sponge metagenome	unclassified sequences,metagenomes,organismal metagenomes
BGC0002059	BGC0002059	TPA_exp: Xanthomonas cannabis pv. cannabis strain NCPPB 3753 spliceostatin biosynthetic gene cluster, partial sequence	PKS-like.NRPS.hserlactone.transAT-PKS	Others	Xanthomonas cannabis pv. cannabis	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0002060	BGC0002060	Pseudomonas syringae pv. syringae B728a, complete genome	transAT-PKS	PKSother	Pseudomonas syringae pv. syringae B728a	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
BGC0002061	BGC0002061	Nostoc punctiforme PCC 73102, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002066	BGC0002066	Trichoderma harzianum strain T6776 Scaffolds0072.1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Trichoderma harzianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0002067	BGC0002067	Penicillium oxalicum 114-2 unplaced genomic scaffold scaffold_8, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002068	BGC0002068	Labrenzia sp. PHM005 chromosome, complete genome	NRPS.arylpolyene.transAT-PKS	Others	Labrenzia sp. PHM005	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,unclassified Labrenzia
BGC0002070	BGC0002070	Saccharothrix espanaensis DSM 44229 complete genome	T2PKS	PKSother	Saccharothrix espanaensis DSM 44229	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0002081	BGC0002081	Streptomyces sp. Tue6314 streptoketides biosynthetic gene cluster, complete sequence	PKS-like.T2PKS	PKSother	Streptomyces sp. Tue6314	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002082	BGC0002082	Stappia indica strain PHM037 chromosome, complete genome	T3PKS.NRPS.transAT-PKS	PKS-NRP_Hybrids	Stappia indica	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Stappia
BGC0002083	BGC0002083	Burkholderia gladioli strain Lv-StA LvStA_4, whole genome shotgun sequence	transAT-PKS	PKSother	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002085	BGC0002085	Micromonospora carbonacea strain aurantiaca chromosome, complete genome	T1PKS.PKS-like.oligosaccharide	Others	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002087	BGC0002087	Burkholderia gladioli strain 238, whole genome shotgun sequence	butyrolactone.transAT-PKS	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002088	BGC0002088	Micromonospora carbonacea strain africana chromosome, complete genome	T1PKS.PKS-like.oligosaccharide	Others	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002090	BGC0002090	Streptomyces griseoaurantiacus strain MBK6 scaffold10.1, whole genome shotgun sequence	NRPS-like.T1PKS.prodigiosin	PKS-NRP_Hybrids	Streptomyces griseoaurantiacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0002093	BGC0002093	Talaromyces variabilis HXQ-H-1 polyketide synthase-nonribosomal peptide synthetase (iccA), ring expansion P450 (iccC), short-chain dehydrogenase TIC 32 (iccH), epimerase (iccE), Diels-Alderase (iccD), cytochrome P450 (iccF), trans-enoyl reductase (iccB), and NADH-dependent flavin oxidoreductase (iccG) genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Talaromyces variabilis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0002097	BGC0002097	Micromonospora ferruginea strain 28ISP2-46 chromosome	T2PKS.ectoine	Others	Micromonospora ferruginea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002104	BGC0002104	Streptomyces eurocidicus strain ATCC 27428 Seur_scaffold14, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces eurocidicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002106	BGC0002106	Streptomyces rimosus subsp. rimosus strain NRRL WC-3558 contig13.1, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces rimosus subsp. rimosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002107	BGC0002107	Agrobacterium tumefaciens str. C58 linear chromosome, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Agrobacterium fabrum str. C58	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0002114	BGC0002114	Sandaracinus sp. strain MSr10575 plasmid pSa001, complete sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids	Sandaracinus sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Sandaracinaceae,Sandaracinus,unclassified Sandaracinus
BGC0002118	BGC0002118	MAG: Candidatus Synoicihabitans palmerolidicus isolate Bin8 Contig9_BGC4_PalmerolideA, whole genome shotgun sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids	Candidatus Synoicihabitans palmerolidicus	Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Candidatus Synoicihabitans
BGC0002119	BGC0002119	MAG: Candidatus Synoicihabitans palmerolidicus isolate Bin8 Contig8_BGC3, whole genome shotgun sequence	NRPS.transAT-PKS	PKS-NRP_Hybrids	Candidatus Synoicihabitans palmerolidicus	Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Candidatus Synoicihabitans
BGC0002127	BGC0002127	Streptomyces coelicolor A3(2) complete genome	T3PKS	PKSother	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0002129	BGC0002129	Uncultured bacterium MMY biosynthetic gene cluster, partial sequence; mmyE gene, partial cds; and mmyD, mmyMI, mmyMII, hypothetical protein, mmyX, mmyY, mmyOI, mmyTI, mmyS, mmyK, mmyP, hypothetical protein, mmyTIII, mmyC, mmyU, mmyV, mmyGII, and mmyH genes, complete cds	oligosaccharide.T2PKS	Others	uncultured bacterium	Bacteria,environmental samples
BGC0002131	BGC0002131	Chloroflexi bacterium TSY Poriflexus_aureus_TSY_Hybrid_331, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chloroflexi bacterium TSY	Bacteria,Chloroflexi
BGC0002137	BGC0002137	Streptomyces sp. NRRL F-3213 contig20.1, whole genome shotgun sequence	PKS-like.T2PKS	PKSother	Streptomyces sp. NRRL F-3213	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002140	BGC0002140	Streptomyces sp. MBT84 MBT84_1, whole genome shotgun sequence	oligosaccharide.T2PKS	Others	Streptomyces sp. MBT84	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002141	BGC0002141	Streptomyces bottropensis strain DO-45 trioxacarcin biosynthetic gene cluster, partial sequence	oligosaccharide.PKS-like.betalactone.T2PKS	Others	Streptomyces bottropensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002143	BGC0002143	Streptomyces sp. CA-256286 chromosome, complete genome	T2PKS	PKSother	Streptomyces sp. CA-256286	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002153	BGC0002153	Candidatus Thermopylae lasonolidus lasonolide A biosynthetic locus	T3PKS.transAT-PKS	PKSother	Pedosphaera parvula	Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobia subdivision 3,Candidatus Thermopylae
BGC0002169	BGC0002169	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_11, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002171	BGC0002171	Aspergillus niger ATCC 1015, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Aspergillus niger ATCC 1015	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002186	BGC0002186	Fusarium graminearum PH-1 chromosome 2, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002188	BGC0002188	Fusarium pseudograminearum CS3096 chromosome 1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium pseudograminearum CS3096	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002197	BGC0002197	Penicillium crustosum strain PRB-2 terrestric acid gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002203	BGC0002203	Beauveria bassiana ARSEF 2860 unplaced genomic scaffold BBA_S00032, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria bassiana ARSEF 2860	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0002204	BGC0002204	Aspergillus flavipes strain CNL-338 cytochalasan biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus flavipes	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002205	BGC0002205	Parastagonospora nodorum SN15 scaffold_1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0002209	BGC0002209	Aspergillus ustus strain 3.3904 AUSC_79, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Aspergillus ustus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002210	BGC0002210	TPA_exp: Aspergillus violaceofuscus CBS 115571 DNA, biosynthetic gene cluster of pyranoviolin A	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus violaceofuscus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002212	BGC0002212	Moniliophthora roreri MCA 2997 sctg_0009_0002, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moniliophthora roreri MCA 2997	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Marasmiaceae,Moniliophthora
BGC0002230	BGC0002230	Tolypocladium sp. 49Y tolypyridone C biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Tolypocladium sp. 49Y	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Tolypocladium,unclassified Tolypocladium
BGC0002235	BGC0002235	Magnaporthe oryzae 70-15 chromosome 2, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
